,biology,posterior_mean,q_0.01,q_0.5,q_0.99
3706,Saccharomyces cerevisiae|2.7.1.1|P04807|D-Glucose 6-phosphate,0.517748397725625,-3.536208,0.6828315,2.9304922999999943
3707,Saccharomyces cerevisiae|2.7.1.1|P04807|D-Mannose,-2.09760565268125,-3.7507776,-2.131565,-0.2578166500000012
3708,Saccharomyces cerevisiae|2.7.1.1|P04807|D-Mannose 6-phosphate,-0.6931703013374999,-3.9211804999999997,-0.643386,1.9345270999999944
3709,Saccharomyces cerevisiae|2.7.1.1|P04807|Fructose,-1.924791694778125,-4.0555235000000005,-1.86294,-0.2512098600000006
3710,Saccharomyces cerevisiae|2.7.1.1|P04807|Glucose,-2.0805998866906252,-3.6530074,-2.092055,-0.44335580000000324
3711,Saccharomyces cerevisiae|2.7.1.1|P04807|beta-D-Arabinofuranose,1.4680824260156249,-2.5289718000000003,1.67529,3.7085597999999984
3712,Saccharomyces cerevisiae|2.7.1.1||1-Deoxy-D-fructose,-1.3398224859737502,-4.3617794000000005,-1.347615,1.8386589999999945
3713,Saccharomyces cerevisiae|2.7.1.1||6-Aminoglucose,1.0811776473531252,-2.6002446,1.232425,3.558586199999995
3714,Saccharomyces cerevisiae|2.7.1.1||6-Aminoglucose 6-phosphate,-0.3688726365865,-4.2898106,-0.16125499999999998,2.49354099999999
3715,Saccharomyces cerevisiae|2.7.1.1||ADP,-1.421903024190625,-3.3265272999999995,-1.425655,0.3964538299999939
3716,Saccharomyces cerevisiae|2.7.1.1||ATP,-1.6782716888906248,-2.6310442,-1.675905,-0.7036851500000035
3717,Saccharomyces cerevisiae|2.7.1.1||D-Fructose,-1.1394932952681252,-3.4340942,-1.195205,1.772722999999997
3718,Saccharomyces cerevisiae|2.7.1.1||D-Glucose,-1.78861319203125,-3.0925413,-1.7942749999999998,-0.3965201100000076
3719,Saccharomyces cerevisiae|2.7.1.1||Glucose,-2.8403419559375,-5.4018056,-2.90043,0.10678589999999683
3720,Saccharomyces cerevisiae|2.7.1.1||MgCl2,0.6615564789282188,-0.95387558,0.6884255,2.1581654999999995
3721,Saccharomyces cerevisiae|2.7.1.1||alpha-D-Glucose,-1.6507298240625,-2.5200007,-1.6588150000000002,-0.712671500000001
3722,Saccharomyces cerevisiae|2.7.1.1||alpha-D-Glucose 6-phosphate,-1.811404741875,-2.8425071999999996,-1.79637,-0.8671178100000001
3723,Saccharomyces cerevisiae|2.7.1.11||AMP,-2.0514141334375,-2.6980667,-2.057525,-1.324235700000001
3724,Saccharomyces cerevisiae|2.7.1.11||ATP,-1.3675343490937502,-3.0905365000000002,-1.293885,-0.15184735000000055
3725,"Saccharomyces cerevisiae|2.7.1.11||beta-D-Fructose 1,6-bisphosphate",-2.1887687917187497,-3.7533992,-2.2061599999999997,-0.5471538200000003
3726,"Saccharomyces cerevisiae|2.7.1.11||beta-D-Fructose 2,6-bisphosphate",-6.005415993750001,-7.7788273,-6.098975,-3.474629700000006
3727,Saccharomyces cerevisiae|2.7.1.11||beta-D-Fructose 6-phosphate,-2.507240701875,-4.2922024,-2.463175,-0.9758163300000015
3728,Saccharomyces cerevisiae|2.7.1.2|P17709|D-Mannose,-3.2594799127500007,-5.4805573,-3.27778,-0.6895881500000024
3729,Saccharomyces cerevisiae|2.7.1.2|P17709|Glucose,-3.6394334787499996,-5.9978914,-3.573305,-1.667854300000007
3730,Saccharomyces cerevisiae|2.7.1.2||ADP,-1.4809950539710002,-4.0189831,-1.501265,1.205574799999998
3731,Saccharomyces cerevisiae|2.7.1.2||ATP,0.2682263545536875,-2.4264268,0.27005650000000003,3.407065399999999
3732,Saccharomyces cerevisiae|2.7.1.2||alpha-D-Glucose,-3.1729810725,-5.3353507,-3.098,-1.2411436000000002
3733,Saccharomyces cerevisiae|2.7.1.2||alpha-D-Glucose 6-phosphate,1.7933178454718748,-3.3084740999999998,2.1710599999999998,4.388797999999996
3734,Saccharomyces cerevisiae|2.7.1.40|P00549|Mn2+,-4.1542102278124995,-6.0827897,-4.26902,-1.498347200000001
3735,Saccharomyces cerevisiae|2.7.1.40|P00549|Phosphoenolpyruvate,-1.99481798411875,-3.9421468,-2.039795,0.2366687599999997
3736,Saccharomyces cerevisiae|2.7.1.40|P52489|Phosphoenolpyruvate,-1.3399297372684376,-3.3405849,-1.28797,0.2534464099999963
3737,Saccharomyces cerevisiae|2.7.1.40||ADP,-1.2575437253125,-1.8919449,-1.256315,-0.5984712300000019
3738,Saccharomyces cerevisiae|2.7.1.40||ATP,0.17384689106868748,-1.2509454999999998,0.196404,1.397732599999996
3739,"Saccharomyces cerevisiae|2.7.1.40||Fructose 1,6-bisphosphate",-4.241899196875,-5.8126939,-4.247645,-2.640932500000004
3740,Saccharomyces cerevisiae|2.7.1.40||Mg2+,-1.355947275235,-2.9087419999999997,-1.41988,0.5875821299999995
3741,Saccharomyces cerevisiae|2.7.1.40||Phosphoenolpyruvate,-1.9480925496875,-2.6239369,-1.956615,-1.2464270000000004
3742,Saccharomyces cerevisiae|2.7.1.40||Pyruvate,-1.23364178815625,-2.4289311,-1.25583,0.13817500999999685
3743,Saccharomyces cerevisiae|2.7.2.3|P00560|(2RS)-4-Arsono-2-hydroxybutanoate,1.025380468625,-3.4662151,1.279235,3.524455299999998
3744,Saccharomyces cerevisiae|2.7.2.3|P00560|(R)-ATP-alpha-S,-0.7861085164675,-4.0306095,-0.717571,1.7713563999999915
3745,Saccharomyces cerevisiae|2.7.2.3|P00560|(R)-ATP-beta-S,-1.233392342375,-4.445812699999999,-1.19591,1.5062219999999975
3746,Saccharomyces cerevisiae|2.7.2.3|P00560|(S)-ATP-alpha-S,-2.6209872805625003,-5.1977592,-2.649575,0.36237745999999793
3747,Saccharomyces cerevisiae|2.7.2.3|P00560|(S)-ATP-beta-S,-1.047064639239375,-4.3544348,-0.989425,1.785622399999995
3748,Saccharomyces cerevisiae|2.7.2.3|P00560|2-Hydroxy-4-phosphonobutyric acid,0.08639926521343749,-3.8426419999999997,0.23126950000000002,2.4864157999999823
3749,Saccharomyces cerevisiae|2.7.2.3|P00560|3-Phospho-D-glycerate,-0.444532296309375,-1.0928316999999999,-0.448612,0.22561638999999906
3750,Saccharomyces cerevisiae|2.7.2.3|P00560|ADP,-1.5690734808374998,-2.7907835000000003,-1.56692,-0.3978525800000015
3751,Saccharomyces cerevisiae|2.7.2.3|P00560|ATP,-1.267239773125,-1.7008159,-1.260525,-0.8402825600000007
3752,Saccharomyces cerevisiae|2.7.2.3|P00560|ATP-gamma-S,-1.70477889016625,-4.8419668,-1.65963,1.1792564999999864
3753,Saccharomyces cerevisiae|2.7.2.3|P00560|GTP,-1.8020496388125,-3.8203712,-1.79881,0.1806255999999996
3754,Saccharomyces cerevisiae|2.7.2.3|P00560|Glycerate 3-phosphate,-0.95276666725,-1.7197422,-0.9471445000000001,-0.2278925500000011
3755,Saccharomyces cerevisiae|2.7.2.3|P00560|ITP,-0.6023389432006251,-2.6645276,-0.568827,1.3248840999999978
3756,Saccharomyces cerevisiae|2.7.2.3|P00560|Mg2+,-2.1469864488234376,-3.9832902,-2.227075,0.3814505499999927
3757,Saccharomyces cerevisiae|2.7.2.3|P00560|SL-ADP,-5.479267072499999,-7.8182399,-5.70873,-0.9214485500000039
3758,Saccharomyces cerevisiae|2.7.2.3|P00560|SL-ATP,-5.916680821899999,-8.5714449,-6.23597,-0.8888735400000219
3759,Saccharomyces cerevisiae|2.7.2.3|P00560|dATP,0.7160382744090625,-3.0046375,0.8738115,3.1614517999999956
3760,Saccharomyces cerevisiae|2.7.2.3||3-Phospho-D-glycerate,-0.358441926338125,-1.1646563,-0.360529,0.45776967999999996
3761,Saccharomyces cerevisiae|2.7.2.3||3-Phospho-D-glyceroyl phosphate,-5.504405175,-6.9834328,-5.56752,-3.4600497000000012
3762,Saccharomyces cerevisiae|2.7.2.3||ADP,-1.7693220484375,-2.567981,-1.76867,-0.9749917300000011
3763,Saccharomyces cerevisiae|2.7.2.3||ATP,-1.0148084835625,-1.6349527,-1.008725,-0.3142306000000009
3764,Saccharomyces cerevisiae|2.7.4.6|P36010|ADP,-3.3100048278124996,-4.6269032,-3.31406,-1.8368528000000017
3765,Saccharomyces cerevisiae|2.7.4.6|P36010|ATP,-1.1562851537156251,-2.4685846000000002,-1.1789399999999999,0.3290026799999925
3766,Saccharomyces cerevisiae|2.7.4.6|P36010|CDP,-1.0533138892375,-2.2405918,-1.0825200000000001,0.4140545399999928
3767,Saccharomyces cerevisiae|2.7.4.6|P36010|CTP,-2.1504545143500002,-4.5079248,-2.181965,0.5570550299999882
3768,Saccharomyces cerevisiae|2.7.4.6|P36010|GTP,-1.9848579019343748,-3.9569823,-1.9623249999999999,-0.13893506000000003
3769,Saccharomyces cerevisiae|2.7.4.6|P36010|UDP,-1.4727922088712497,-3.1170505,-1.45041,-0.06712151500000096
3770,Saccharomyces cerevisiae|2.7.4.6|P36010|UTP,-1.67293628890625,-3.2762826,-1.673715,-0.11787029000000308
3771,Saccharomyces cerevisiae|2.7.4.6|P36010|dCDP,-0.52916354165,-1.8960334,-0.5674224999999999,1.1370061999999994
3772,Saccharomyces cerevisiae|2.7.4.6|P36010|dCTP,-1.7129357953515623,-4.5957832,-1.72599,1.3112750999999971
3773,Saccharomyces cerevisiae|2.7.4.6|P36010|dGDP,-1.4125200101781248,-2.975592,-1.4218199999999999,0.18475911999999778
3774,Saccharomyces cerevisiae|2.7.4.6|P36010|dGTP,-3.44068098534375,-5.6984261,-3.5381600000000004,0.09628826999999657
3775,Saccharomyces cerevisiae|2.7.4.6|P36010|dTDP,-1.4086822413540625,-2.7721791000000002,-1.4183050000000001,-0.05237584800000418
3776,Saccharomyces cerevisiae|2.7.4.6|P36010|dTTP,-1.99341613414375,-4.616403200000001,-2.04217,1.0367366999999956
3777,Saccharomyces cerevisiae|2.7.4.6|P36010|dUDP,-0.8736999940559375,-4.2376988,-0.7974030000000001,2.1231749999999927
3778,Saccharomyces cerevisiae|2.7.4.6|P36010|dUTP,-2.309848773809375,-5.4770639,-2.242075,0.380602729999997
3779,Saccharomyces cerevisiae|2.7.8.1|P22140|CDPethanolamine,-3.7625679209687495,-5.7163632,-3.78702,-1.8607172000000214
3780,Saccharomyces cerevisiae|2.7.8.1|P22140|Mg2+,0.3819841604975,-3.0885602000000003,0.510768,2.6808962999999983
3781,Saccharomyces cerevisiae|2.7.8.1||CDPethanolamine,-3.7008879534375,-5.6321579999999996,-3.7317400000000003,-1.6581932000000055
3782,Saccharomyces cerevisiae|2.7.8.2|P17898|CDPcholine,-2.1764206512968753,-3.8291025000000003,-2.204655,-0.34565663000000685
3783,Saccharomyces cerevisiae|2.7.8.2|P17898|Mg2+,-0.61089223481125,-3.4519917,-0.5434855,1.755176399999995
3784,Saccharomyces cerevisiae|2.7.8.2|P22140|CDPcholine,-2.1454555253646874,-4.0124081,-2.159955,-0.2808417800000091
3785,Saccharomyces cerevisiae|2.7.8.2||CDPcholine,-2.16312945059375,-3.6235549,-2.1713750000000003,-0.6741918900000022
3786,"Saccharomyces cerevisiae|2.7.8.41|Q07560|CDP-1,2-diacylglycerol",-3.1694402362187497,-5.8019387,-3.213305,-0.342774790000003
3787,Saccharomyces cerevisiae|2.7.8.41|Q07560|Phosphatidylglycerol,-0.37507244893687497,-4.131929100000001,-0.270011,2.2425979999999983
3788,Saccharomyces cerevisiae|3.1.26.5||tRNA precursor,-7.450206818437499,-10.597892,-7.522265,-3.5210251000000055
3789,Saccharomyces cerevisiae|3.1.3.12||Trehalose 6-phosphate,-1.30960908071375,-4.7338884,-1.253535,1.509798399999997
3790,Saccharomyces cerevisiae|3.2.1.20||p-Nitrophenyl-alpha-D-glucoside,-0.9543715836959374,-3.9434607999999995,-0.8866885,1.5900337999999958
3791,Saccharomyces cerevisiae|3.2.2.3|Q04179|5-Methyl-uridine,0.028869730558593744,-3.6653363999999997,0.149108,2.498484499999995
3792,Saccharomyces cerevisiae|3.2.2.3|Q04179|Uridine,-0.5132540284771875,-4.0177175,-0.38959750000000004,1.809152199999996
3793,Saccharomyces cerevisiae|3.4.24.64||MLSALARPVGAALRRSFSTSA,-6.361470030706251,-9.3553512,-6.93026,-0.2713223600000017
3794,Saccharomyces cerevisiae|3.5.1.1|P11163|D-Asparagine,-1.2998903474156251,-2.9570184,-1.292145,0.18885696999999893
3795,Saccharomyces cerevisiae|3.5.1.1|P11163|Glycyl-D-asparagine,-0.9906494320694376,-2.5872883,-0.9734775,0.414128159999999
3796,Saccharomyces cerevisiae|3.5.1.1|P11163|Glycyl-L-asparagine,-2.75271610278125,-4.2629144,-2.761665,-1.086486700000001
3797,Saccharomyces cerevisiae|3.5.1.1|P11163|Hydroxylamine,1.8196703982812499,-1.3271317999999999,1.8817750000000002,4.564309599999997
3798,Saccharomyces cerevisiae|3.5.1.1|P11163|L-Asparagine,-1.0241630379584377,-2.3490224000000004,-1.02032,0.3638859499999997
3799,Saccharomyces cerevisiae|3.5.1.1|P11163|L-Isoleucyl-L-asparagine,-2.7787334873124996,-4.3205386,-2.79691,-1.0592083000000003
3800,Saccharomyces cerevisiae|3.5.1.1|P11163|L-Methionyl-L-asparagine,-1.70937906289375,-4.7783058,-1.6636199999999999,0.9861107099999962
3801,Saccharomyces cerevisiae|3.5.1.1|P11163|L-Valyl-L-asparagine,-2.77917269375,-4.325034,-2.7809049999999997,-1.265958800000001
3802,Saccharomyces cerevisiae|3.5.1.1|P11163|N-Acetyl-L-asparagine,-1.5751716508125002,-3.2855545999999998,-1.572635,0.11516709999999641
3803,Saccharomyces cerevisiae|3.5.1.1|P11163|N-Carbamyl-L-asparagine,-2.62251688890625,-4.2916128,-2.6247100000000003,-1.0053865000000004
3804,Saccharomyces cerevisiae|3.5.1.1|P38986|L-Asparagine,-0.6277594780521875,-2.7189204,-0.5895565,1.156916199999995
3805,"Saccharomyces cerevisiae|3.6.1.29|P49775|P1,P3-Bis(5'-adenosyl) triphosphate",-4.67943932209375,-7.1342864,-4.86156,-0.6931660300000091
3806,"Saccharomyces cerevisiae|3.6.1.29|P49775|P1,P4-Bis(5'-adenosyl) tetraphosphate",-3.72811929796875,-6.0902047,-3.823315,-0.599273450000003
3807,Saccharomyces cerevisiae|3.6.1.3|P31539|ATP,0.10234623561500002,-3.1321572,0.221522,2.2611508999999934
3808,Saccharomyces cerevisiae|3.6.4.12|P34243|ATP,-4.77366601574625,-8.5576308,-5.104495,1.287022099999992
3809,Saccharomyces cerevisiae|4.1.1.1||Pyruvate,1.5674742503125,0.11158136,1.5771350000000002,2.926302599999993
3810,Saccharomyces cerevisiae|4.1.1.23|P03962|Orotidine 5'-phosphate,-6.446455650000001,-8.2662868,-6.5019100000000005,-4.032814100000002
3811,"Saccharomyces cerevisiae|4.1.2.13|P14540|D-Fructose 1,6-bisphosphate",-2.323172155125,-4.280463299999999,-2.28155,-0.7356920700000025
3812,"Saccharomyces cerevisiae|4.1.2.13|P14540|Sedoheptulose 1,7-bisphosphate",-0.7374036350811874,-3.7296777999999997,-0.7111080000000001,1.6721213999999947
3813,Saccharomyces cerevisiae|4.1.2.13||D-Glyceraldehyde 3-phosphate,0.04617854606878126,-1.0886668,0.054277599999999995,1.0637253999999976
3814,Saccharomyces cerevisiae|4.1.2.13||Glycerone phosphate,-0.1137654247034375,-1.3194522,-0.1074305,0.9646426199999998
3815,"Saccharomyces cerevisiae|4.1.2.13||beta-D-Fructose 1,6-bisphosphate",-2.1327808184062502,-3.7440214999999997,-2.1111250000000004,-0.7311785600000004
3816,Saccharomyces cerevisiae|4.1.2.48|P37303|L-Threonine,1.4484993186375,-0.25869638,1.450785,2.946877999999998
3817,Saccharomyces cerevisiae|4.1.3.1|P28240|Isocitrate,-0.2591842119046875,-4.1248392,-0.10337550000000001,2.0825652999999997
3818,Saccharomyces cerevisiae|4.1.3.1|P28240|Methylisocitrate,-0.7730052247424999,-3.9027171999999997,-0.7081915,1.8218193999999952
3819,Saccharomyces cerevisiae|4.2.1.11|P00924|2-Phospho-D-glycerate,-2.747632515625,-3.6757979,-2.7520800000000003,-1.8366921000000005
3820,Saccharomyces cerevisiae|4.2.1.11|P00924|Cd2+,-4.726340877121874,-7.3121166,-4.9285250000000005,-0.30587245000000063
3821,Saccharomyces cerevisiae|4.2.1.11|P00924|Co2+,-5.5501210383125,-7.7836669999999994,-5.77712,-1.4010973000000058
3822,Saccharomyces cerevisiae|4.2.1.11|P00924|Mg2+,-2.3576301353125,-3.7855384,-2.40747,-0.7172421000000032
3823,Saccharomyces cerevisiae|4.2.1.11|P00924|Mn2+,-5.0436781996875,-6.8263461,-5.11289,-2.820964000000001
3824,Saccharomyces cerevisiae|4.2.1.11|P00924|Phosphoenolpyruvate,-1.0883972735931249,-2.4034124,-1.073365,0.1623912999999956
3825,Saccharomyces cerevisiae|4.2.1.11|P00924|Zn2+,-5.600555031249999,-7.4079336,-5.62917,-3.552390400000004
3826,Saccharomyces cerevisiae|4.2.1.11|P00925|2-Phospho-D-glycerate,-2.436507119375,-4.238347200000001,-2.4063299999999996,-0.9177248800000007
3827,Saccharomyces cerevisiae|4.2.1.11|P00925|Phosphoenolpyruvate,-0.881830311344375,-2.7150272,-0.8244325,0.589535389999998
3828,Saccharomyces cerevisiae|4.2.1.11||(Z)-3-Fluoro-phosphoenolpyruvate,-3.49745535821875,-6.0691354,-3.5102599999999997,-0.5804093600000074
3829,Saccharomyces cerevisiae|4.2.1.11||2-Phospho-D-glycerate,-2.9909353249999997,-3.5255482,-2.9901999999999997,-2.4446243000000005
3830,Saccharomyces cerevisiae|4.2.1.11||3-Chloro 2-phospholactate,1.0177557764340626,-1.5421585,1.121155,2.878581699999996
3831,Saccharomyces cerevisiae|4.2.1.11||3-Fluoro 2-phospholactate,-0.743477944046875,-2.7501131,-0.732008,1.1254058999999963
3832,Saccharomyces cerevisiae|4.2.1.11||Cu2+,-4.8371146189375,-7.205507000000001,-5.0380199999999995,-0.3304518300000002
3833,Saccharomyces cerevisiae|4.2.1.11||Glycerate 2-phosphate,-2.9174913375,-4.201870100000001,-2.914865,-1.6281956000000006
3834,Saccharomyces cerevisiae|4.2.1.11||Mg2+,-1.95908250596875,-3.3072651,-1.9446050000000001,-0.69087208
3835,Saccharomyces cerevisiae|4.2.1.11||Mn2+,-4.4148435625,-5.7544223,-4.395455,-3.138363200000002
3836,Saccharomyces cerevisiae|4.2.1.11||Phosphoenolpyruvate,-1.2579977256250001,-2.034595,-1.2534450000000001,-0.5634555300000007
3837,Saccharomyces cerevisiae|4.2.1.11||Zn2+,-5.4226278343750005,-7.1453758,-5.460475000000001,-3.2919362000000008
3838,Saccharomyces cerevisiae|4.2.1.11||alpha-(Dihydroxyphosphinylmethyl)acrylate,-3.9371803901,-6.477784799999999,-4.0430150000000005,-0.6452919900000126
3839,Saccharomyces cerevisiae|4.2.1.22|P32582|L-Homocysteine,-0.23257425025750003,-2.9908965,-0.152025,1.748850199999999
3840,Saccharomyces cerevisiae|4.2.1.22|P32582|L-Serine,0.7435327788956875,-1.6497195,0.8191805000000001,2.6353456
3841,Saccharomyces cerevisiae|4.99.1.1|P16622|Protoporphyrin,-8.973967465625,-10.766713000000001,-9.305455,-4.561005700000008
3842,Saccharomyces cerevisiae|4.99.1.1|P16622|Zn2+,-7.6572531,-9.590663999999999,-7.80108,-4.626403800000001
3843,Saccharomyces cerevisiae|5.3.1.1|P00942|D-Glyceraldehyde 3-phosphate,0.49459623283396875,-0.72166087,0.5146735,1.5736111999999998
3844,Saccharomyces cerevisiae|5.3.1.1|P00942|Glycerone phosphate,0.070276645890625,-1.7274487,0.09241250000000001,1.7895454999999965
3845,Saccharomyces cerevisiae|5.3.1.8|P29952|D-Mannose 6-phosphate,-1.445302893484375,-3.570867,-1.5664850000000001,1.5606943999999867
3846,Saccharomyces cerevisiae|5.3.1.9|P12709|3-Deoxy-3-fluoro-D-glucose 6-phosphate,1.092494425821875,-3.2437210999999997,1.31355,3.6404095999999986
3847,Saccharomyces cerevisiae|5.3.1.9|P12709|4-Deoxy-4-fluoro-D-glucose 6-phosphate,1.1557397374540626,-3.3605705,1.41873,3.6746529999999984
3848,Saccharomyces cerevisiae|5.3.1.9|P12709|D-Fructose 6-phosphate,-0.788223111815625,-2.1872037,-0.767264,0.3827988599999998
3849,Saccharomyces cerevisiae|5.3.1.9|P12709|D-Glucose 6-phosphate,0.010869825866249998,-0.8799024799999999,0.0142848,0.8033980899999996
3850,Saccharomyces cerevisiae|5.3.1.9||alpha-D-Glucose 6-phosphate,-0.0787322908559375,-1.4864591,-0.0678564,1.2025120999999979
3851,Saccharomyces cerevisiae|5.3.1.9||beta-D-Fructose 6-phosphate,-1.3393758588956248,-2.5466486,-1.3396,-0.16135769000000166
3852,"Saccharomyces cerevisiae|5.4.2.11||2,3-Bisphosphoglycerate",-2.29640013731825,-5.1110543999999996,-2.292255,0.6307328899999961
3853,Saccharomyces cerevisiae|5.4.2.11||2-Phospho-D-glycerate,-2.52648161875,-3.6766155,-2.5282850000000003,-1.3234775000000014
3854,Saccharomyces cerevisiae|5.4.2.11||3-Phospho-D-glycerate,-0.1072898351709375,-1.3067904,-0.1120955,1.199361
3855,Saccharomyces cerevisiae|5.4.2.11||3-Phosphoglycerate,0.833642252828125,-3.6029452,1.07245,3.1385968999999947
3856,Saccharomyces cerevisiae|5.4.2.2||D-Glucose 1-phosphate,-4.103185579375,-6.216311500000001,-4.181735,-1.494501000000007
3857,"Saccharomyces cerevisiae|5.4.2.2||Glucose 1,6-bisphosphate",-6.061524559375,-7.6281741,-6.06704,-4.460312900000003
3858,Saccharomyces cerevisiae|5.4.2.2||Glucose 1-phosphate,-3.12548868496875,-4.6121184,-3.17084,-1.2078623000000006
3859,"Saccharomyces cerevisiae|5.4.2.2||alpha-D-Glucose 1,6-biphosphate",-6.47918231040625,-9.8208926,-7.010675,-0.10669724000000085
3860,"Saccharomyces cerevisiae|5.4.99.7|P38604|Squalene 2,3-epoxide",-3.138036453546562,-5.7744894,-3.2143800000000002,0.21532431999999938
3861,Saccharomyces cerevisiae|5.5.1.4|P11986|D-Glucose 6-phosphate,-0.1878094035090625,-2.4708053999999997,-0.1385615,1.7386922999999996
3862,Saccharomyces cerevisiae|5.5.1.4|P11986|NAD+,-4.27295468346875,-6.213595000000001,-4.383645,-1.4691250000000036
3863,Saccharomyces cerevisiae|6.1.1.12|P04802|ATP,-1.9635550535624997,-4.3632900999999995,-1.985045,0.5639292799999982
3864,Saccharomyces cerevisiae|6.1.1.12|P04802|L-Aspartate,-1.3503626825250001,-4.3669633,-1.238855,0.7648148099999995
3865,Saccharomyces cerevisiae|6.1.1.12|P04802|tRNA(Asp),-8.8016667,-10.961642999999999,-9.00646,-4.805101500000023
3866,Saccharomyces cerevisiae|6.1.1.17||tRNA(Glu),-5.7977723370625,-8.312976099999998,-6.114034999999999,-0.6562233200000017
3867,Saccharomyces cerevisiae|6.2.1.1|P52910|ATP,-0.0268776119553125,-1.9657144999999998,0.00719124,1.6939572999999999
3868,Saccharomyces cerevisiae|6.2.1.1|P52910|Acetate,0.18660691418,-2.313846,0.262317,2.3394031999999942
3869,Saccharomyces cerevisiae|6.2.1.1|Q01574|ATP,0.036175187419375,-1.7946027,0.0558482,1.7195909999999999
3870,Saccharomyces cerevisiae|6.2.1.1|Q01574|Acetate,-0.914186784078125,-2.6321426,-0.928493,0.9876291899999983
3871,Saccharomyces cerevisiae|6.2.1.1||ATP,-0.2729713721502813,-1.6741582999999998,-0.2477035,1.0464920999999965
3872,Saccharomyces cerevisiae|6.2.1.1||Acetate,-0.6877336515056249,-1.9933532999999999,-0.6834450000000001,0.5070285799999966
3873,Saccharomyces cerevisiae|6.2.1.1||Fluoroacetate,1.9739353385812501,-3.7305086999999997,2.38708,4.631629499999999
3874,Saccharomyces cerevisiae|6.2.1.1||Propanoate,1.4018470021625,-2.6843734,1.594865,3.727866199999998
3875,Saccharomyces cerevisiae|6.2.1.1||Propenoate,1.420227371153125,-3.3192347,1.6846649999999999,3.800252999999997
3876,Saccharomyces cerevisiae|6.2.1.1||Vinylacetate,1.9863206239875,-3.8641248999999998,2.439025,4.770217899999997
3877,Saccharomyces cerevisiae|7.1.2.1|P05030|Glucose,1.768481196099375,-3.1651979,2.126465,4.349635399999998
3878,Sus scrofa|1.1.1.122||3-Amino- 3-deoxy-D-arabinose,1.155670868886875,-3.2945258,1.4100100000000002,3.592103499999999
3879,Sus scrofa|1.1.1.122||D-Arabinose,0.8166889172246876,-2.0484236,0.8185929999999999,3.3953788
3880,Sus scrofa|1.1.1.122||D-Lyxose,2.7968682701906253,-1.9558695999999998,3.11401,5.336666399999999
3881,Sus scrofa|1.1.1.122||L-Fucose,-1.340348489340625,-4.2843066,-1.292345,1.1245978999999995
3882,Sus scrofa|1.1.1.122||L-Galactose,1.1922140557,-3.4066779999999994,1.459145,3.6826757999999993
3883,Sus scrofa|1.1.1.122||L-Xylose,2.5081861967225,-1.9989559999999997,2.8538,4.8943897999999955
3884,Sus scrofa|1.1.1.122||NAD+,-3.3162780344687497,-5.5056889,-3.46671,0.09302731099998927
3885,"Sus scrofa|1.1.1.145 5.3.3.1|Q9N119|7-alpha,27-Dihydroxycholesterol",-6.612165729321876,-9.2951791,-7.093475,-0.3914607100000015
3886,Sus scrofa|1.1.1.145 5.3.3.1|Q9N119|7alpha-Hydroxycholesterol,-6.562731338562499,-9.4493037,-7.08052,-0.3619895200000065
3887,Sus scrofa|1.1.1.179|Q9TV69|2-Deoxy-D-glucose,2.181972376509375,-2.994539,2.5941349999999996,4.983237799999999
3888,Sus scrofa|1.1.1.179|Q9TV69|D-Arabinose,3.684758400290625,-1.0050478,3.97851,6.163849299999998
3889,Sus scrofa|1.1.1.179|Q9TV69|D-Galactose,2.951648320496875,-2.8945903,3.40043,5.840361699999998
3890,Sus scrofa|1.1.1.179|Q9TV69|D-Glucose,2.83167740385,-1.285368,3.126155,5.030101799999995
3891,Sus scrofa|1.1.1.179|Q9TV69|D-Ribose,2.204999277478125,-2.6972156,2.5176550000000004,4.701408399999999
3892,Sus scrofa|1.1.1.179|Q9TV69|D-Xylose,1.1752500026577188,-0.98766117,1.183065,3.5050361999999997
3893,Sus scrofa|1.1.1.179|Q9TV69|L-Arabinose,3.331337564440625,-1.0401968000000001,3.5782749999999997,5.859207299999999
3894,Sus scrofa|1.1.1.179|Q9TV69|NADP+,-3.6468035940625,-7.0702742999999995,-3.34757,-0.9847278000000002
3895,Sus scrofa|1.1.1.2|P50578|(+)-Camphorquinone,-1.2651664456553127,-4.1934434000000005,-1.229325,1.3157460999999886
3896,Sus scrofa|1.1.1.2|P50578|3-Pyridinecarboxaldehyde,-0.5031025760785937,-4.8234744,-0.206129,1.9465125999999993
3897,Sus scrofa|1.1.1.2|P50578|4-Carboxybenzaldehyde,-2.7810114958125003,-4.3326473000000005,-2.778695,-1.1755020000000063
3898,Sus scrofa|1.1.1.2|P50578|4-Cyanobenzaldehyde,-0.9293375638933125,-3.9255868,-0.885027,1.5882889999999823
3899,Sus scrofa|1.1.1.2|P50578|4-Hydroxyphenylacetaldehyde,-0.623454476110625,-3.2993761,-0.554179,1.5483860999999994
3900,Sus scrofa|1.1.1.2|P50578|4-Hydroxyphenylglycolaldehyde,-3.0444309693749996,-5.7137334,-2.96999,-1.0814930000000011
3901,Sus scrofa|1.1.1.2|P50578|4-Nitrobenzaldehyde,-0.42755208621312507,-3.0579872999999997,-0.651353,3.647604499999994
3902,Sus scrofa|1.1.1.2|P50578|4-Nitroso-N-phenylaniline,-2.6354471256031244,-4.7716679,-2.833615,0.685509969999999
3903,Sus scrofa|1.1.1.2|P50578|4-Pyridinecarboxaldehyde,-1.10081054475125,-4.1003667,-0.984423,1.0313145999999989
